Series_ID,Race_ID,Race_Date,Year,Rank,Status,Name,Nationality,Gender,Gender_Rank,Age_Category,Time,Race_Name,Race_Loc,Race_Dist
50487,27160,4/9/2016,2016,99,Finisher,molly knox,USA,F,23,40-44,0.402500000000000,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,100,Finisher,henri okinishi,USA,M,77,35-39,0.403738425925926,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,101,Finisher,bradley fenner,USA,M,78,50-54,0.405173611111111,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,102,Finisher,laura richard,USA,F,24,45-49,0.405648148148148,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,103,Finisher,kevin skiles,USA,M,79,40-44,0.406481481481481,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,104,Finisher,tim thompson,USA,M,80,45-49,0.407280092592593,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,105,Finisher,bjorn flatt,DEU,M,81,40-44,0.407951388888889,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,106,Finisher,erik glover,USA,M,82,35-39,0.408993055555556,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,107,Finisher,paul gorman,USA,M,83,45-49,0.413472222222222,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,108,Finisher,kim kortz,USA,F,25,50-54,0.414467592592593,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,109,Finisher,tyler lopez,USA,F,26,35-39,0.414502314814815,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,110,Finisher,genia kacey-mcknight,USA,F,27,40-44,0.414988425925926,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,111,Finisher,derek beenfeldt,USA,M,84,45-49,0.415879629629630,Lake Sonoma 50,"Healdsburg, CA",50M
50487,27160,4/9/2016,2016,112,Finisher,enrique rodriguez,USA,M,85,40-44,0.417511574074074,Lake Sonoma 50,"Healdsburg, CA",50M
